Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
500.000000	0.56958   	500.000000	0.671625  	500.000000	0.67968   	500.000000	0.670223  	500.000000	0.671492  	500.000000	0.000133084	
520.000000	0.560036  	520.000000	0.660455  	520.000000	0.668794  	520.000000	0.659422  	520.000000	0.660327  	520.000000	0.000128343	
540.000000	0.551216  	540.000000	0.650155  	540.000000	0.658797  	540.000000	0.649476  	540.000000	0.650031  	540.000000	0.000123939	
560.000000	0.543045  	560.000000	0.640634  	560.000000	0.649582  	560.000000	0.640295  	560.000000	0.640514  	560.000000	0.000119838	
580.000000	0.535459  	580.000000	0.631814  	580.000000	0.641011  	580.000000	0.631799  	580.000000	0.631698  	580.000000	0.000116009	
600.000000	0.528403  	600.000000	0.623626  	600.000000	0.633092  	600.000000	0.623922  	600.000000	0.623513  	600.000000	0.000112424	
620.000000	0.521829  	620.000000	0.616011  	620.000000	0.625749  	620.000000	0.616603  	620.000000	0.615901  	620.000000	0.000109063	
640.000000	0.515693  	640.000000	0.608916  	640.000000	0.618878  	640.000000	0.609791  	640.000000	0.60881   	640.000000	0.000105903	
660.000000	0.509959  	660.000000	0.602296  	660.000000	0.612472  	660.000000	0.603439  	660.000000	0.602193  	660.000000	0.000102927	
680.000000	0.504591  	680.000000	0.59611   	680.000000	0.606519  	680.000000	0.597507  	680.000000	0.596009  	680.000000	0.000100119	
700.000000	0.499561  	700.000000	0.590321  	700.000000	0.600947  	700.000000	0.591959  	700.000000	0.590223  	700.000000	9.7466e-05	
